minute,hour,day,month,temp,humidity,wind,pressure,precip,pm2.5,co,no2,o3,so2
44,1,20,2,12.6,92,7.3,30.1,0.0,-999,-999,-999,-999,-999
44,2,20,2,12.1,91,3.5,30.09,0.0,-999,-999,-999,-999,-999
44,3,20,2,10.6,90,4.9,30.09,0.0,-999,-999,-999,-999,-999
44,4,20,2,9.4,90,4.3,30.1,0.0,-999,-999,-999,-999,-999
44,5,20,2,9.8,90,4.0,30.1,0.0,-999,-999,-999,-999,-999
44,6,20,2,9.5,90,5.2,30.1,0.0,-999,-999,-999,-999,-999
44,7,20,2,11.0,90,3.3,30.11,0.0,-999,-999,-999,-999,-999
44,8,20,2,12.6,90,3.8,30.11,0.0,-999,-999,-999,-999,-999
44,9,20,2,15.8,91,3.7,30.11,0.0,-999,-999,-999,-999,-999
44,10,20,2,20.1,77,3.8,30.12,0.0,-999,-999,-999,-999,-999
44,11,20,2,24.9,71,6.0,30.12,0.0,-999,-999,-999,-999,-999
44,12,20,2,26.8,57,5.0,30.12,0.0,-999,-999,-999,-999,-999
44,13,20,2,26.5,57,4.5,30.11,0.0,-999,-999,-999,-999,-999
44,14,20,2,27.2,56,2.8,30.12,0.0,-999,-999,-999,-999,-999
44,15,20,2,27.5,57,1.3,30.14,0.0,-999,-999,-999,-999,-999
44,16,20,2,26.7,56,3.5,30.16,0.0,-999,-999,-999,-999,-999
44,17,20,2,26.2,60,1.6,30.18,0.0,-999,-999,-999,-999,-999
44,18,20,2,26.1,61,1.0,30.22,0.0,-999,-999,-999,-999,-999
44,19,20,2,24.8,62,2.0,30.24,0.0,-999,-999,-999,-999,-999
44,20,20,2,24.1,63,1.7,30.26,0.0,-999,-999,-999,-999,-999
44,21,20,2,22.7,64,0.0,30.28,0.0,-999,-999,-999,-999,-999
44,22,20,2,20.3,69,0.3,30.3,0.0,-999,-999,-999,-999,-999
44,23,20,2,18.1,72,0.0,30.33,0.0,-999,-999,-999,-999,-999
49,0,20,2,14.6,93,4.7,30.1,0.0,-999,-999,-999,-999,-999
49,1,20,2,12.4,92,7.7,30.1,0.0,-999,-999,-999,-999,-999
49,2,20,2,12.0,91,4.3,30.09,0.0,-999,-999,-999,-999,-999
49,3,20,2,10.4,90,5.2,30.09,0.0,-999,-999,-999,-999,-999
49,4,20,2,9.4,90,5.4,30.1,0.0,-999,-999,-999,-999,-999
49,5,20,2,9.9,90,5.4,30.1,0.0,-999,-999,-999,-999,-999
49,6,20,2,9.7,90,4.2,30.1,0.0,-999,-999,-999,-999,-999
49,7,20,2,11.0,90,3.6,30.11,0.0,-999,-999,-999,-999,-999
49,8,20,2,13.0,91,3.1,30.11,0.0,-999,-999,-999,-999,-999
49,9,20,2,16.4,91,2.9,30.11,0.0,-999,-999,-999,-999,-999
49,10,20,2,20.4,78,3.7,30.11,0.0,-999,-999,-999,-999,-999
49,11,20,2,25.3,69,5.3,30.12,0.0,-999,-999,-999,-999,-999
49,12,20,2,27.5,56,4.0,30.12,0.0,-999,-999,-999,-999,-999
49,13,20,2,27.1,56,3.6,30.11,0.0,-999,-999,-999,-999,-999
49,14,20,2,27.4,56,1.6,30.12,0.0,-999,-999,-999,-999,-999
49,15,20,2,27.6,56,1.0,30.14,0.0,-999,-999,-999,-999,-999
49,16,20,2,26.7,57,3.0,30.16,0.0,-999,-999,-999,-999,-999
49,17,20,2,26.3,59,2.2,30.19,0.0,-999,-999,-999,-999,-999
49,18,20,2,25.9,61,2.8,30.22,0.0,-999,-999,-999,-999,-999
49,19,20,2,24.8,62,1.4,30.25,0.0,-999,-999,-999,-999,-999
49,20,20,2,24.1,62,2.2,30.26,0.0,-999,-999,-999,-999,-999
49,21,20,2,22.6,64,0.1,30.28,0.0,-999,-999,-999,-999,-999
49,22,20,2,20.1,69,0.0,30.31,0.0,-999,-999,-999,-999,-999
49,23,20,2,18.0,73,0.0,30.33,0.0,-999,-999,-999,-999,-999
54,0,20,2,14.6,93,5.0,30.09,0.0,-999,-999,-999,-999,-999
54,1,20,2,12.3,92,7.0,30.1,0.0,-999,-999,-999,-999,-999
54,2,20,2,11.8,91,5.1,30.09,0.0,-999,-999,-999,-999,-999
54,3,20,2,10.1,90,6.0,30.09,0.0,-999,-999,-999,-999,-999
54,4,20,2,9.4,90,5.3,30.1,0.0,-999,-999,-999,-999,-999
54,5,20,2,9.9,90,5.0,30.09,0.0,-999,-999,-999,-999,-999
54,6,20,2,9.8,90,3.1,30.1,0.0,-999,-999,-999,-999,-999
54,7,20,2,11.0,90,4.2,30.11,0.0,-999,-999,-999,-999,-999
54,8,20,2,12.8,90,4.0,30.11,0.0,-999,-999,-999,-999,-999
54,9,20,2,16.5,91,3.1,30.11,0.0,-999,-999,-999,-999,-999
54,10,20,2,21.3,76,3.5,30.12,0.0,-999,-999,-999,-999,-999
54,11,20,2,25.1,69,5.9,30.12,0.0,-999,-999,-999,-999,-999
54,12,20,2,26.9,56,5.4,30.12,0.0,-999,-999,-999,-999,-999
54,13,20,2,26.6,56,3.8,30.12,0.0,-999,-999,-999,-999,-999
54,14,20,2,27.2,57,3.0,30.12,0.0,-999,-999,-999,-999,-999
54,15,20,2,27.5,56,2.3,30.15,0.0,-999,-999,-999,-999,-999
54,16,20,2,26.6,57,2.0,30.16,0.0,-999,-999,-999,-999,-999
54,17,20,2,26.2,58,2.8,30.19,0.0,-999,-999,-999,-999,-999
54,18,20,2,25.8,60,3.2,30.22,0.0,-999,-999,-999,-999,-999
54,19,20,2,24.8,61,2.6,30.25,0.0,-999,-999,-999,-999,-999
54,20,20,2,23.9,62,2.0,30.26,0.0,-999,-999,-999,-999,-999
54,21,20,2,22.4,65,0.1,30.28,0.0,-999,-999,-999,-999,-999
54,22,20,2,20.1,70,0.7,30.31,0.0,-999,-999,-999,-999,-999
54,23,20,2,18.0,73,1.5,30.33,0.0,-999,-999,-999,-999,-999
55,23,20,2,18.0,72,0.0,30.33,0.0,-999,-999,-999,-999,-999
59,0,20,2,14.4,93,5.6,30.1,0.0,-999,-999,-999,-999,-999
59,1,20,2,12.1,91,7.3,30.1,0.0,-999,-999,-999,-999,-999
59,2,20,2,11.6,91,5.1,30.09,0.0,-999,-999,-999,-999,-999
59,3,20,2,10.1,90,5.4,30.09,0.0,-999,-999,-999,-999,-999
59,4,20,2,9.3,90,5.1,30.1,0.0,-999,-999,-999,-999,-999
59,5,20,2,9.9,90,5.1,30.1,0.0,-999,-999,-999,-999,-999
59,6,20,2,9.8,90,3.5,30.1,0.0,-999,-999,-999,-999,-999
59,7,20,2,11.3,90,3.3,30.11,0.0,-999,-999,-999,-999,-999
59,8,20,2,12.9,90,4.3,30.11,0.0,-999,-999,-999,-999,-999
59,9,20,2,16.8,91,3.1,30.11,0.0,-999,-999,-999,-999,-999
59,10,20,2,21.6,76,4.4,30.12,0.0,-999,-999,-999,-999,-999
59,11,20,2,26.1,66,3.6,30.12,0.0,-999,-999,-999,-999,-999
59,12,20,2,26.0,57,5.4,30.12,0.0,-999,-999,-999,-999,-999
59,13,20,2,27.1,56,2.9,30.12,0.0,-999,-999,-999,-999,-999
59,14,20,2,27.2,57,2.1,30.13,0.0,-999,-999,-999,-999,-999
59,15,20,2,27.4,56,1.7,30.15,0.0,-999,-999,-999,-999,-999
59,16,20,2,26.7,57,1.5,30.16,0.0,-999,-999,-999,-999,-999
59,17,20,2,26.1,59,1.4,30.19,0.0,-999,-999,-999,-999,-999
59,18,20,2,25.7,60,2.8,30.22,0.0,-999,-999,-999,-999,-999
59,19,20,2,24.8,62,2.5,30.25,0.0,-999,-999,-999,-999,-999
59,20,20,2,23.8,61,1.3,30.27,0.0,-999,-999,-999,-999,-999
59,21,20,2,22.4,65,0.0,30.29,0.0,-999,-999,-999,-999,-999
59,22,20,2,20.3,68,1.9,30.31,0.0,-999,-999,-999,-999,-999
4,0,21,2,18.1,72,1.7,30.34,0.0,-999,-999,-999,-999,-999
4,1,21,2,16.3,74,3.1,30.36,0.0,-999,-999,-999,-999,-999
4,2,21,2,14.4,77,1.6,30.39,0.0,-999,-999,-999,-999,-999
4,3,21,2,13.0,79,2.3,30.41,0.0,-999,-999,-999,-999,-999
4,4,21,2,11.8,82,1.4,30.42,0.0,-999,-999,-999,-999,-999
4,5,21,2,10.6,83,3.2,30.45,0.0,-999,-999,-999,-999,-999
4,6,21,2,9.3,85,2.8,30.46,0.0,-999,-999,-999,-999,-999
4,7,21,2,9.3,86,4.4,30.48,0.0,-999,-999,-999,-999,-999
4,8,21,2,11.3,82,3.3,30.5,0.0,-999,-999,-999,-999,-999
4,9,21,2,16.4,75,0.4,30.51,0.0,-999,-999,-999,-999,-999
4,10,21,2,20.9,68,2.7,30.51,0.0,-999,-999,-999,-999,-999
4,11,21,2,20.9,69,6.1,30.52,0.0,-999,-999,-999,-999,-999
4,12,21,2,28.4,53,6.8,30.5,0.0,-999,-999,-999,-999,-999
4,13,21,2,30.1,53,9.0,30.47,0.0,-999,-999,-999,-999,-999
4,14,21,2,32.8,50,4.8,30.46,0.0,-999,-999,-999,-999,-999
4,15,21,2,31.6,50,6.5,30.44,0.01,-999,-999,-999,-999,-999
4,16,21,2,30.9,51,7.2,30.41,0.01,-999,-999,-999,-999,-999
4,17,21,2,30.6,54,9.8,30.4,0.01,-999,-999,-999,-999,-999
4,18,21,2,29.4,57,5.0,30.4,0.01,-999,-999,-999,-999,-999
4,19,21,2,27.4,61,8.4,30.39,0.01,-999,-999,-999,-999,-999
4,20,21,2,25.5,69,9.4,30.37,0.01,-999,-999,-999,-999,-999
4,21,21,2,24.0,75,10.3,30.34,0.01,-999,-999,-999,-999,-999
4,22,21,2,23.2,79,7.1,30.32,0.01,-999,-999,-999,-999,-999
4,23,21,2,22.3,82,3.2,30.29,0.01,-999,-999,-999,-999,-999
9,0,21,2,18.1,71,2.8,30.34,0.0,-999,-999,-999,-999,-999
9,1,21,2,16.0,75,4.0,30.37,0.0,-999,-999,-999,-999,-999
9,2,21,2,14.3,77,2.5,30.39,0.0,-999,-999,-999,-999,-999
9,3,21,2,12.8,79,2.2,30.41,0.0,-999,-999,-999,-999,-999
9,4,21,2,11.6,82,3.4,30.42,0.0,-999,-999,-999,-999,-999
9,5,21,2,10.5,83,2.5,30.45,0.0,-999,-999,-999,-999,-999
9,6,21,2,8.9,85,3.2,30.47,0.0,-999,-999,-999,-999,-999
9,7,21,2,9.4,86,3.6,30.48,0.0,-999,-999,-999,-999,-999
9,8,21,2,11.4,82,3.3,30.5,0.0,-999,-999,-999,-999,-999
9,9,21,2,17.5,73,0.6,30.51,0.0,-999,-999,-999,-999,-999
9,10,21,2,21.6,67,3.0,30.51,0.0,-999,-999,-999,-999,-999
9,11,21,2,21.7,68,5.8,30.52,0.0,-999,-999,-999,-999,-999
9,12,21,2,28.0,53,7.4,30.5,0.0,-999,-999,-999,-999,-999
9,13,21,2,31.5,53,6.0,30.47,0.0,-999,-999,-999,-999,-999
9,14,21,2,33.2,49,5.0,30.45,0.01,-999,-999,-999,-999,-999
9,15,21,2,31.4,50,6.2,30.43,0.01,-999,-999,-999,-999,-999
9,16,21,2,30.9,52,7.4,30.41,0.01,-999,-999,-999,-999,-999
9,17,21,2,30.4,54,6.8,30.4,0.01,-999,-999,-999,-999,-999
9,18,21,2,29.3,57,5.8,30.4,0.01,-999,-999,-999,-999,-999
9,19,21,2,27.2,62,7.8,30.39,0.01,-999,-999,-999,-999,-999
9,20,21,2,25.4,69,11.5,30.37,0.01,-999,-999,-999,-999,-999
9,21,21,2,23.9,75,8.9,30.34,0.01,-999,-999,-999,-999,-999
9,22,21,2,23.2,80,6.4,30.31,0.01,-999,-999,-999,-999,-999
9,23,21,2,22.0,83,0.0,30.29,0.01,-999,-999,-999,-999,-999
13,23,21,2,22.0,83,0.2,30.29,0.01,-999,-999,-999,-999,-999
14,0,21,2,18.0,71,3.2,30.34,0.0,-999,-999,-999,-999,-999
14,1,21,2,15.6,75,3.4,30.37,0.0,-999,-999,-999,-999,-999
14,2,21,2,14.2,77,2.8,30.4,0.0,-999,-999,-999,-999,-999
14,3,21,2,12.5,79,2.5,30.41,0.0,-999,-999,-999,-999,-999
14,4,21,2,11.1,82,4.4,30.43,0.0,-999,-999,-999,-999,-999
14,5,21,2,10.3,84,2.1,30.45,0.0,-999,-999,-999,-999,-999
14,6,21,2,8.6,85,3.5,30.47,0.0,-999,-999,-999,-999,-999
14,7,21,2,9.3,85,3.2,30.48,0.0,-999,-999,-999,-999,-999
14,8,21,2,11.9,81,2.7,30.5,0.0,-999,-999,-999,-999,-999
14,9,21,2,18.1,72,0.8,30.52,0.0,-999,-999,-999,-999,-999
14,10,21,2,21.4,67,2.3,30.51,0.0,-999,-999,-999,-999,-999
14,11,21,2,23.6,65,5.0,30.52,0.0,-999,-999,-999,-999,-999
14,12,21,2,28.4,53,6.9,30.5,0.0,-999,-999,-999,-999,-999
14,13,21,2,31.0,51,6.0,30.47,0.0,-999,-999,-999,-999,-999
14,14,21,2,31.6,50,5.5,30.45,0.01,-999,-999,-999,-999,-999
14,15,21,2,31.7,50,5.6,30.43,0.01,-999,-999,-999,-999,-999
14,16,21,2,30.9,52,6.0,30.41,0.01,-999,-999,-999,-999,-999
14,17,21,2,30.3,54,7.2,30.4,0.01,-999,-999,-999,-999,-999
14,18,21,2,29.2,58,4.4,30.4,0.01,-999,-999,-999,-999,-999
14,19,21,2,27.1,62,7.4,30.39,0.01,-999,-999,-999,-999,-999
14,20,21,2,25.3,69,10.5,30.37,0.01,-999,-999,-999,-999,-999
14,21,21,2,23.8,76,9.2,30.34,0.01,-999,-999,-999,-999,-999
14,22,21,2,23.1,80,6.3,30.31,0.01,-999,-999,-999,-999,-999
19,0,21,2,18.0,71,3.4,30.35,0.0,-999,-999,-999,-999,-999
19,1,21,2,15.3,76,3.5,30.37,0.0,-999,-999,-999,-999,-999
19,2,21,2,14.1,78,2.2,30.4,0.0,-999,-999,-999,-999,-999
19,3,21,2,12.3,79,1.8,30.41,0.0,-999,-999,-999,-999,-999
19,4,21,2,11.0,83,2.9,30.43,0.0,-999,-999,-999,-999,-999
19,5,21,2,10.3,84,1.7,30.45,0.0,-999,-999,-999,-999,-999
19,6,21,2,8.7,85,4.1,30.47,0.0,-999,-999,-999,-999,-999
19,7,21,2,9.3,85,3.5,30.48,0.0,-999,-999,-999,-999,-999
19,8,21,2,12.0,80,2.8,30.5,0.0,-999,-999,-999,-999,-999
19,9,21,2,17.5,72,1.5,30.52,0.0,-999,-999,-999,-999,-999
19,10,21,2,21.0,68,2.0,30.51,0.0,-999,-999,-999,-999,-999
19,11,21,2,24.5,63,4.7,30.52,0.0,-999,-999,-999,-999,-999
19,12,21,2,29.2,52,5.9,30.49,0.0,-999,-999,-999,-999,-999
19,13,21,2,31.7,51,6.2,30.46,0.0,-999,-999,-999,-999,-999
19,14,21,2,32.0,49,7.8,30.45,0.01,-999,-999,-999,-999,-999
19,15,21,2,31.2,49,7.4,30.43,0.01,-999,-999,-999,-999,-999
19,16,21,2,30.9,53,5.0,30.41,0.01,-999,-999,-999,-999,-999
19,17,21,2,30.2,55,7.8,30.4,0.01,-999,-999,-999,-999,-999
19,18,21,2,29.0,59,3.9,30.4,0.01,-999,-999,-999,-999,-999
19,19,21,2,26.9,62,9.8,30.39,0.01,-999,-999,-999,-999,-999
19,20,21,2,25.2,69,10.0,30.36,0.01,-999,-999,-999,-999,-999
19,21,21,2,23.7,76,8.4,30.33,0.01,-999,-999,-999,-999,-999
19,22,21,2,23.1,80,6.1,30.31,0.01,-999,-999,-999,-999,-999
19,23,21,2,22.0,83,0.2,30.28,0.01,-999,-999,-999,-999,-999
21,22,21,2,23.1,81,6.8,30.31,0.01,-999,-999,-999,-999,-999
24,0,21,2,17.5,72,3.4,30.35,0.0,-999,-999,-999,-999,-999
24,1,21,2,15.1,76,3.4,30.38,0.0,-999,-999,-999,-999,-999
24,2,21,2,14.0,78,1.7,30.4,0.0,-999,-999,-999,-999,-999
24,3,21,2,12.1,80,3.3,30.41,0.0,-999,-999,-999,-999,-999
24,4,21,2,10.8,83,1.6,30.43,0.0,-999,-999,-999,-999,-999
24,5,21,2,10.5,84,4.8,30.45,0.0,-999,-999,-999,-999,-999
24,6,21,2,8.5,85,4.0,30.47,0.0,-999,-999,-999,-999,-999
24,7,21,2,9.8,86,4.2,30.49,0.0,-999,-999,-999,-999,-999
24,8,21,2,12.1,80,2.3,30.5,0.0,-999,-999,-999,-999,-999
24,9,21,2,17.1,74,2.0,30.52,0.0,-999,-999,-999,-999,-999
24,10,21,2,21.5,67,2.1,30.51,0.0,-999,-999,-999,-999,-999
24,11,21,2,24.7,63,4.0,30.51,0.0,-999,-999,-999,-999,-999
24,12,21,2,29.0,52,7.7,30.49,0.0,-999,-999,-999,-999,-999
24,13,21,2,31.4,51,7.3,30.46,0.0,-999,-999,-999,-999,-999
24,14,21,2,32.5,49,7.9,30.45,0.01,-999,-999,-999,-999,-999
24,15,21,2,31.4,51,7.3,30.43,0.01,-999,-999,-999,-999,-999
24,16,21,2,31.2,53,3.9,30.41,0.01,-999,-999,-999,-999,-999
24,17,21,2,30.1,55,9.0,30.4,0.01,-999,-999,-999,-999,-999
24,18,21,2,28.8,59,5.6,30.4,0.01,-999,-999,-999,-999,-999
24,19,21,2,26.6,63,8.9,30.38,0.01,-999,-999,-999,-999,-999
24,20,21,2,25.1,70,9.7,30.36,0.01,-999,-999,-999,-999,-999
24,21,21,2,23.8,77,8.4,30.33,0.01,-999,-999,-999,-999,-999
24,23,21,2,21.9,83,0.5,30.28,0.01,-999,-999,-999,-999,-999
29,0,21,2,17.3,73,2.8,30.35,0.0,-999,-999,-999,-999,-999
29,1,21,2,14.9,76,3.8,30.38,0.0,-999,-999,-999,-999,-999
29,2,21,2,13.9,78,2.1,30.4,0.0,-999,-999,-999,-999,-999
29,3,21,2,12.1,80,2.3,30.41,0.0,-999,-999,-999,-999,-999
29,4,21,2,10.8,83,3.3,30.44,0.0,-999,-999,-999,-999,-999
29,5,21,2,10.7,84,3.5,30.46,0.0,-999,-999,-999,-999,-999
29,6,21,2,8.4,85,6.8,30.47,0.0,-999,-999,-999,-999,-999
29,7,21,2,10.0,85,3.0,30.49,0.0,-999,-999,-999,-999,-999
29,8,21,2,12.6,80,2.3,30.5,0.0,-999,-999,-999,-999,-999
29,9,21,2,17.2,74,2.9,30.52,0.0,-999,-999,-999,-999,-999
29,10,21,2,22.8,65,1.9,30.51,0.0,-999,-999,-999,-999,-999
29,11,21,2,25.2,62,4.6,30.51,0.0,-999,-999,-999,-999,-999
29,12,21,2,29.8,52,6.6,30.49,0.0,-999,-999,-999,-999,-999
29,13,21,2,31.7,51,7.3,30.46,0.0,-999,-999,-999,-999,-999
29,14,21,2,31.4,51,6.3,30.45,0.01,-999,-999,-999,-999,-999
29,15,21,2,31.5,52,8.0,30.42,0.01,-999,-999,-999,-999,-999
29,16,21,2,31.5,53,6.0,30.4,0.01,-999,-999,-999,-999,-999
29,17,21,2,30.1,56,6.8,30.4,0.01,-999,-999,-999,-999,-999
29,18,21,2,28.6,59,4.7,30.4,0.01,-999,-999,-999,-999,-999
29,19,21,2,26.5,64,12.1,30.38,0.01,-999,-999,-999,-999,-999
29,20,21,2,24.9,71,8.8,30.36,0.01,-999,-999,-999,-999,-999
29,21,21,2,23.8,77,5.2,30.33,0.01,-999,-999,-999,-999,-999
29,22,21,2,23.0,81,3.3,30.31,0.01,-999,-999,-999,-999,-999
29,23,21,2,22.0,84,2.1,30.28,0.01,-999,-999,-999,-999,-999
34,0,21,2,17.2,73,2.8,30.35,0.0,-999,-999,-999,-999,-999
34,1,21,2,14.8,77,0.8,30.38,0.0,-999,-999,-999,-999,-999
34,2,21,2,13.8,78,1.9,30.4,0.0,-999,-999,-999,-999,-999
34,3,21,2,12.0,80,1.4,30.42,0.0,-999,-999,-999,-999,-999
34,4,21,2,10.7,83,3.5,30.44,0.0,-999,-999,-999,-999,-999
34,5,21,2,10.7,84,4.3,30.46,0.0,-999,-999,-999,-999,-999
34,6,21,2,8.5,86,4.1,30.48,0.0,-999,-999,-999,-999,-999
34,7,21,2,10.2,84,3.7,30.49,0.0,-999,-999,-999,-999,-999
34,8,21,2,13.2,79,2.7,30.5,0.0,-999,-999,-999,-999,-999
34,9,21,2,17.2,74,3.3,30.51,0.0,-999,-999,-999,-999,-999
34,10,21,2,23.8,64,2.7,30.51,0.0,-999,-999,-999,-999,-999
34,11,21,2,25.8,61,5.0,30.51,0.0,-999,-999,-999,-999,-999
34,12,21,2,29.7,52,5.4,30.49,0.0,-999,-999,-999,-999,-999
34,13,21,2,31.8,51,6.1,30.46,0.0,-999,-999,-999,-999,-999
34,14,21,2,30.9,51,4.9,30.45,0.01,-999,-999,-999,-999,-999
34,15,21,2,31.3,51,7.7,30.42,0.01,-999,-999,-999,-999,-999
34,16,21,2,31.5,52,7.6,30.4,0.01,-999,-999,-999,-999,-999
34,17,21,2,30.1,56,5.8,30.4,0.01,-999,-999,-999,-999,-999
34,18,21,2,28.4,59,6.6,30.39,0.01,-999,-999,-999,-999,-999
34,19,21,2,26.3,66,11.4,30.38,0.01,-999,-999,-999,-999,-999
34,20,21,2,24.8,72,8.5,30.35,0.01,-999,-999,-999,-999,-999
34,21,21,2,23.7,77,4.3,30.33,0.01,-999,-999,-999,-999,-999
34,22,21,2,22.9,81,2.4,30.31,0.01,-999,-999,-999,-999,-999
34,23,21,2,21.9,84,1.7,30.28,0.01,-999,-999,-999,-999,-999
39,0,21,2,17.2,73,0.3,30.36,0.0,-999,-999,-999,-999,-999
39,1,21,2,14.8,76,2.1,30.38,0.0,-999,-999,-999,-999,-999
39,2,21,2,13.8,78,0.7,30.4,0.0,-999,-999,-999,-999,-999
39,3,21,2,12.0,80,2.0,30.42,0.0,-999,-999,-999,-999,-999
39,4,21,2,10.7,83,2.7,30.44,0.0,-999,-999,-999,-999,-999
39,5,21,2,10.7,83,3.8,30.46,0.0,-999,-999,-999,-999,-999
39,6,21,2,8.6,86,3.9,30.48,0.0,-999,-999,-999,-999,-999
39,7,21,2,10.3,84,2.8,30.49,0.0,-999,-999,-999,-999,-999
39,8,21,2,13.4,79,2.6,30.51,0.0,-999,-999,-999,-999,-999
39,9,21,2,17.2,74,3.2,30.51,0.0,-999,-999,-999,-999,-999
39,10,21,2,23.7,64,5.6,30.51,0.0,-999,-999,-999,-999,-999
39,11,21,2,26.5,60,4.6,30.51,0.0,-999,-999,-999,-999,-999
39,12,21,2,30.1,52,8.1,30.48,0.0,-999,-999,-999,-999,-999
39,13,21,2,32.0,51,7.9,30.46,0.0,-999,-999,-999,-999,-999
39,14,21,2,31.1,52,5.5,30.45,0.01,-999,-999,-999,-999,-999
39,15,21,2,31.5,52,3.9,30.42,0.01,-999,-999,-999,-999,-999
39,16,21,2,31.3,53,6.5,30.4,0.01,-999,-999,-999,-999,-999
39,17,21,2,30.0,56,7.3,30.4,0.01,-999,-999,-999,-999,-999
39,18,21,2,28.3,59,8.7,30.39,0.01,-999,-999,-999,-999,-999
39,19,21,2,26.1,66,10.6,30.38,0.01,-999,-999,-999,-999,-999
39,20,21,2,24.7,72,7.6,30.35,0.01,-999,-999,-999,-999,-999
39,21,21,2,23.6,77,4.3,30.33,0.01,-999,-999,-999,-999,-999
39,22,21,2,22.9,81,1.5,30.3,0.01,-999,-999,-999,-999,-999
39,23,21,2,21.9,84,2.1,30.27,0.01,-999,-999,-999,-999,-999
43,21,21,2,23.5,77,6.0,30.32,0.01,-999,-999,-999,-999,-999
44,0,21,2,17.2,73,0.0,30.36,0.0,-999,-999,-999,-999,-999
44,1,21,2,14.8,77,2.3,30.39,0.0,-999,-999,-999,-999,-999
44,2,21,2,13.8,78,0.0,30.4,0.0,-999,-999,-999,-999,-999
44,3,21,2,11.7,81,2.5,30.42,0.0,-999,-999,-999,-999,-999
44,4,21,2,10.6,83,2.1,30.44,0.0,-999,-999,-999,-999,-999
44,5,21,2,10.1,83,3.9,30.46,0.0,-999,-999,-999,-999,-999
44,6,21,2,8.7,86,2.4,30.47,0.0,-999,-999,-999,-999,-999
44,7,21,2,10.5,84,3.2,30.49,0.0,-999,-999,-999,-999,-999
44,8,21,2,14.3,78,2.0,30.51,0.0,-999,-999,-999,-999,-999
44,9,21,2,17.7,73,2.6,30.51,0.0,-999,-999,-999,-999,-999
44,10,21,2,21.5,68,7.2,30.52,0.0,-999,-999,-999,-999,-999
44,11,21,2,27.0,59,5.0,30.51,0.0,-999,-999,-999,-999,-999
44,12,21,2,30.0,52,7.1,30.48,0.0,-999,-999,-999,-999,-999
44,13,21,2,31.9,51,7.3,30.46,0.0,-999,-999,-999,-999,-999
44,14,21,2,31.2,52,6.1,30.44,0.01,-999,-999,-999,-999,-999
44,15,21,2,31.7,51,4.8,30.42,0.01,-999,-999,-999,-999,-999
44,16,21,2,31.6,52,7.2,30.4,0.01,-999,-999,-999,-999,-999
44,17,21,2,29.8,56,8.3,30.4,0.01,-999,-999,-999,-999,-999
44,18,21,2,28.2,59,9.2,30.39,0.01,-999,-999,-999,-999,-999
44,19,21,2,26.0,67,11.4,30.38,0.01,-999,-999,-999,-999,-999
44,20,21,2,24.5,72,10.1,30.35,0.01,-999,-999,-999,-999,-999
44,22,21,2,22.8,81,3.3,30.3,0.01,-999,-999,-999,-999,-999
44,23,21,2,22.0,85,2.4,30.27,0.01,-999,-999,-999,-999,-999
49,0,21,2,17.0,73,0.0,30.36,0.0,-999,-999,-999,-999,-999
49,1,21,2,14.7,77,2.4,30.39,0.0,-999,-999,-999,-999,-999
49,2,21,2,13.7,78,1.3,30.4,0.0,-999,-999,-999,-999,-999
49,3,21,2,11.7,81,1.9,30.42,0.0,-999,-999,-999,-999,-999
49,4,21,2,10.7,83,2.6,30.44,0.0,-999,-999,-999,-999,-999
49,5,21,2,9.9,84,3.6,30.46,0.0,-999,-999,-999,-999,-999
49,6,21,2,8.9,86,3.4,30.48,0.0,-999,-999,-999,-999,-999
49,7,21,2,11.0,83,2.6,30.49,0.0,-999,-999,-999,-999,-999
49,8,21,2,14.7,77,1.7,30.51,0.0,-999,-999,-999,-999,-999
49,9,21,2,18.7,71,2.6,30.51,0.0,-999,-999,-999,-999,-999
49,10,21,2,20.7,70,6.8,30.52,0.0,-999,-999,-999,-999,-999
49,11,21,2,27.1,59,4.8,30.51,0.0,-999,-999,-999,-999,-999
49,12,21,2,30.0,52,7.1,30.48,0.0,-999,-999,-999,-999,-999
49,13,21,2,31.2,51,8.0,30.46,0.0,-999,-999,-999,-999,-999
49,14,21,2,31.4,51,4.6,30.44,0.01,-999,-999,-999,-999,-999
49,15,21,2,31.2,51,7.3,30.42,0.01,-999,-999,-999,-999,-999
49,16,21,2,31.5,53,5.8,30.4,0.01,-999,-999,-999,-999,-999
49,17,21,2,29.7,56,7.4,30.4,0.01,-999,-999,-999,-999,-999
49,18,21,2,28.0,59,8.7,30.39,0.01,-999,-999,-999,-999,-999
49,19,21,2,25.8,68,10.0,30.38,0.01,-999,-999,-999,-999,-999
49,20,21,2,24.4,73,8.0,30.35,0.01,-999,-999,-999,-999,-999
49,21,21,2,23.4,78,7.3,30.32,0.01,-999,-999,-999,-999,-999
49,22,21,2,22.5,81,0.6,30.3,0.01,-999,-999,-999,-999,-999
53,22,21,2,22.5,81,2.1,30.29,0.01,-999,-999,-999,-999,-999
54,0,21,2,16.9,73,0.0,30.36,0.0,-999,-999,-999,-999,-999
54,1,21,2,14.7,77,2.6,30.39,0.0,-999,-999,-999,-999,-999
54,2,21,2,13.7,78,2.0,30.41,0.0,-999,-999,-999,-999,-999
54,3,21,2,11.8,81,1.2,30.42,0.0,-999,-999,-999,-999,-999
54,4,21,2,10.6,83,5.1,30.45,0.0,-999,-999,-999,-999,-999
